key,site,transect,img_name,MDS1,MDS2,richness,Shannon,Simpson,Pielou,soft_sediment,shell_debris,cobble,pebble,hard_substrate,anthro_substrate,unknown,filamentous_brown,sargassum,sugar_kelp,green_algae,textured_kelp,other_brown_kelp,red_algae,coralline_algae,kelp_bryozoan,sessile_invert,mobile_invert
5_1,5,1,2022_9_26_13-11-07_760.jpg,0.908274308,0.47194655,7,1.454640255,0.681990265,0.747537216,0,0,0,0,19,0,4,9,0,2,4,5,0,43,0,0,0,0
5_1,5,1,2022_9_26_13-11-07_56.jpg,-0.937823935,-0.450921414,3,0.580000033,0.3394,0.527938781,0,0,0,0,0,0,19,0,0,79,0,0,0,0,0,2,0,0
5_1,5,1,2022_9_26_13-11-07_40.jpg,-0.689123355,-0.357217091,7,1.042658986,0.480424823,0.535820724,0,11,0,1,0,0,4,0,0,69,1,0,0,9,0,3,0,0
5_1,5,1,2022_9_26_13-11-07_384.jpg,0.322579098,-0.672005988,6,1.041060402,0.498112438,0.581026873,1,8,0,5,0,0,0,0,0,14,0,68,0,3,0,0,0,0
5_1,5,1,2022_9_26_13-11-07_272.jpg,-0.000137222,0.098750441,8,1.87238939,0.827036011,0.900428962,6,10,7,19,1,0,26,0,0,13,0,13,0,0,0,0,0,0
5_1,5,1,2022_9_26_13-11-07_104.jpg,0.655269516,0.919086431,5,0.863391281,0.440244455,0.536455165,2,2,0,0,0,0,17,0,5,0,0,0,0,68,0,0,0,0
5_1,5,1,2022_9_26_13-11-07_688.jpg,0.169345361,0.113022957,9,1.767123803,0.788489813,0.804252702,0,1,3,24,0,0,7,0,0,9,1,15,0,8,1,0,0,1
5_1,5,1,2022_9_26_13-11-07_128.jpg,-0.148069198,0.008012892,9,1.765919652,0.791566721,0.803704669,2,6,2,0,0,0,23,4,0,25,1,6,0,20,0,0,0,0
5_1,5,1,2022_9_26_13-11-07_320.jpg,-0.349279084,0.439510822,9,1.563869343,0.703733376,0.711747611,0,1,3,38,0,0,3,0,0,16,1,5,0,10,0,2,0,0
5_1,5,1,2022_9_26_13-11-07_64.jpg,-0.537652807,-0.176972587,8,1.371714329,0.650137741,0.659655153,1,20,0,3,0,0,6,0,0,53,1,0,0,13,0,2,0,0
5_1,5,1,2022_9_26_13-11-07_704.jpg,0.39299799,0.153478686,9,1.834097257,0.808966475,0.834733634,0,1,2,12,2,0,18,0,0,4,3,19,0,10,0,0,0,0
5_1,5,1,2022_9_26_13-11-07_664.jpg,0.320720281,-0.01013046,10,1.880402216,0.804759329,0.816648306,0,7,2,16,0,0,17,1,0,4,4,28,0,5,0,2,0,0
5_1,5,1,2022_9_26_13-11-07_464.jpg,-0.319829487,-0.030792549,9,1.772194764,0.773731067,0.806560596,0,4,8,13,3,0,8,1,0,37,0,3,0,16,0,0,0,1
5_1,5,1,2022_9_26_13-11-07_312.jpg,0.214634186,0.100425176,9,1.86649479,0.82067291,0.849478387,0,1,10,24,0,0,6,0,0,10,2,21,0,17,0,0,2,0
5_1,5,1,2022_9_26_13-11-07_80.jpg,-0.415042289,-0.05786879,6,1.382906258,0.699083715,0.771814678,0,12,2,0,0,0,8,0,0,35,0,0,0,38,0,3,0,0
5_1,5,1,2022_9_26_13-11-07_136.jpg,-0.45548028,0.443858755,7,1.388453564,0.691,0.713523985,0,0,1,0,0,2,20,6,0,23,2,0,0,46,0,0,0,0
5_1,5,1,2022_9_26_13-11-07_192.jpg,0.560224485,0.716190753,10,1.451185009,0.636939792,0.630241642,0,1,4,1,0,0,17,3,0,3,1,3,0,53,0,8,0,0
5_1,5,1,2022_9_26_13-11-07_632.jpg,-0.082610083,-0.178477533,6,1.47718729,0.751604938,0.824433924,0,0,1,0,0,0,23,0,0,29,2,14,0,21,0,0,0,0
5_1,5,1,2022_9_26_13-11-07_520.jpg,-0.103495079,-0.453797355,8,1.426544588,0.688753463,0.686022934,0,3,1,0,0,0,9,2,0,42,1,30,0,7,0,0,0,0
5_1,5,1,2022_9_26_13-11-07_712.jpg,0.523155724,0.419354412,9,1.616621007,0.710865052,0.735755928,2,0,1,3,5,0,16,0,0,4,4,9,0,41,0,0,0,0
5_1,5,1,2022_9_26_13-11-07_296.jpg,0.046598569,0.680481895,9,1.621112503,0.694809689,0.737800096,5,4,9,44,0,0,9,2,0,0,1,5,0,6,0,0,0,1
5_1,5,1,2022_9_26_13-11-07_640.jpg,0.12356604,-0.564822315,6,1.440169749,0.736528926,0.803774041,0,0,0,0,5,0,16,0,0,15,1,17,0,1,0,0,0,1
5_1,5,1,2022_9_26_13-11-07_368.jpg,0.454507354,-0.032682797,6,1.541425901,0.746306728,0.860286175,4,11,0,28,0,0,7,0,0,0,0,36,0,11,0,0,0,0
5_1,5,1,2022_9_26_13-11-07_496.jpg,0.890422375,-0.08675387,6,1.043917786,0.57687991,0.582621609,0,1,0,0,0,0,1,2,0,6,0,36,0,53,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_488.jpg,0.707886534,-0.136535209,5,1.22262051,0.648257725,0.759656834,0,0,0,0,0,0,24,0,0,4,2,38,0,10,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_144.jpg,-0.3398433,0.848396256,4,1.213163439,0.662131519,0.875112439,0,24,8,40,0,0,12,0,0,0,0,0,0,0,0,0,0,4
5_2,5,2,2022_9_26_13-33-08_32.jpg,0.232228855,-0.506975048,5,1.294859637,0.645144628,0.804541528,0,11,0,7,0,0,7,0,0,15,0,48,0,0,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_328.jpg,0.378577788,0.591878096,9,1.755501769,0.779675135,0.798963286,2,0,21,35,5,0,18,0,0,0,2,8,0,5,0,0,2,0
5_2,5,2,2022_9_26_13-33-08_88.jpg,-0.256180169,-0.163011993,7,1.707744876,0.791647615,0.877607261,4,16,0,0,11,0,18,0,0,25,0,0,0,3,0,0,4,0
5_2,5,2,2022_9_26_13-33-08_440.jpg,0.206290395,0.24619345,9,1.872203017,0.812994586,0.852076313,14,10,2,32,0,0,12,0,0,2,2,16,0,8,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_504.jpg,-0.14897446,0.803644117,6,1.280492441,0.623818526,0.714656438,0,2,4,52,0,0,18,0,0,6,0,0,0,10,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_456.jpg,0.534862363,0.341471801,8,1.786072646,0.8046875,0.858919383,0,2,4,18,10,0,16,2,0,0,0,14,0,30,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_16.jpg,-0.24752145,0.424300115,7,1.624167185,0.739603025,0.834656824,7,41,0,16,0,0,8,0,0,9,0,0,0,8,0,3,0,0
5_2,5,2,2022_9_26_13-33-08_568.jpg,-0.085333362,0.042516483,9,1.660011425,0.7304,0.755503758,2,8,4,46,0,0,6,0,0,16,2,14,0,2,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_24.jpg,0.031432948,0.117576012,9,1.85796643,0.817051081,0.845596963,6,27,1,15,0,0,17,0,0,9,1,12,0,3,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_368.jpg,0.736365063,0.311206187,6,1.68765707,0.80488909,0.941899345,0,0,22,10,0,0,4,18,0,0,0,20,0,20,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_536.jpg,-0.33054038,1.081444504,7,1.054366358,0.527472527,0.541837124,1,1,19,59,0,0,8,0,0,1,0,0,0,2,0,0,0,4
5_2,5,2,2022_9_26_13-33-08_464.jpg,-0.139302188,0.462315957,9,1.739947078,0.768229167,0.791884041,0,4,2,36,0,0,24,2,0,12,4,4,0,8,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_168.jpg,-0.084619503,-0.081166557,6,1.688838177,0.799456768,0.942558533,0,6,12,12,0,0,0,0,0,24,0,14,0,26,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_416.jpg,-0.419561339,-0.120888529,7,1.514624067,0.716,0.778362797,6,0,0,16,10,0,2,0,0,46,2,0,0,18,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_104.jpg,0.522591397,-0.371498132,8,1.301643381,0.64886114,0.62595815,1,19,1,2,0,0,19,0,0,0,2,48,0,1,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_584.jpg,-0.011946853,0.105734735,10,1.999378113,0.832153269,0.868318882,10,6,4,30,0,0,12,0,0,14,2,14,0,4,0,2,0,0
5_2,5,2,2022_9_26_13-33-08_0.jpg,-0.623162433,-0.319116089,8,1.384178784,0.646668707,0.665649289,5,26,0,5,0,0,2,0,0,52,2,3,0,0,0,4,0,0
5_2,5,2,2022_9_26_13-33-08_360.jpg,0.521556213,-0.20741877,8,1.553444097,0.6952,0.747048698,0,4,4,18,4,0,4,0,0,4,0,50,0,12,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_72.jpg,-0.284203642,0.313512623,7,1.588353386,0.756768013,0.816252172,15,37,0,2,0,0,22,0,0,15,0,0,0,5,0,2,0,0
5_2,5,2,2022_9_26_13-33-08_152.jpg,-0.314150415,0.629746475,9,1.692828783,0.7336,0.770439581,0,18,8,46,8,2,4,0,0,6,6,0,0,2,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_288.jpg,-0.397397868,1.040077464,6,1.057722726,0.515450362,0.590326293,0,6,14,52,2,0,2,0,0,0,0,0,0,2,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_304.jpg,0.604400411,0.171761325,6,1.409252302,0.694,0.786518685,4,0,9,45,0,0,9,0,0,0,0,29,0,4,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_592.jpg,-0.31569058,0.745307831,7,1.502111495,0.705729167,0.771932607,16,14,10,46,0,0,6,0,0,2,2,0,0,0,0,0,0,2
5_2,5,2,2022_9_26_13-33-08_344.jpg,0.296839717,-0.297015584,6,1.420758078,0.72,0.792940181,2,14,0,2,0,0,0,0,0,12,0,34,0,36,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_600.jpg,-0.359475099,0.26971218,7,1.720416362,0.803854875,0.884119117,12,18,0,22,0,0,10,0,0,18,2,0,0,2,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_176.jpg,0.260966879,0.810069705,5,1.330582033,0.693181818,0.8267371,0,0,6,32,0,0,34,0,0,0,0,4,0,12,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_528.jpg,-0.060657246,0.8921395,6,1.367741861,0.684298209,0.763351267,3,3,13,45,0,0,28,0,0,0,0,0,0,6,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_224.jpg,-0.383112859,1.10677145,7,1.000053051,0.4744,0.513925605,0,2,18,70,2,0,2,0,0,2,0,0,0,4,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_8.jpg,0.429421604,-0.233236092,7,1.505429362,0.737240076,0.773637654,16,28,0,1,0,0,9,0,0,0,2,33,0,3,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_200.jpg,0.413651229,0.851781468,4,1.277464772,0.706722189,0.921496046,0,0,24,6,0,0,28,0,0,0,0,0,0,24,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_576.jpg,-0.31296021,0.894994568,6,1.075649134,0.514177694,0.600331212,4,12,2,62,0,0,10,0,0,0,0,0,0,2,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_432.jpg,0.010290691,-0.048542147,10,2.013244913,0.8336,0.874341156,6,10,8,30,4,0,2,4,0,16,0,16,0,4,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_216.jpg,0.131396504,0.725407481,7,1.576642712,0.739669421,0.810234076,0,2,6,36,0,0,22,0,0,0,6,4,0,12,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_320.jpg,-0.222299008,0.865376243,7,1.375513756,0.64,0.706874239,6,8,16,56,0,0,2,0,0,0,2,0,0,10,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_376.jpg,0.704495335,-0.058526069,5,1.228196375,0.657311,0.763121315,0,0,2,10,0,0,0,0,0,6,0,38,0,38,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_552.jpg,-0.451798563,0.748949278,7,1.21319749,0.548204159,0.623460179,2,6,0,60,0,0,10,0,0,8,4,0,0,2,0,0,0,2
5_2,5,2,2022_9_26_13-33-08_496.jpg,0.131985029,0.313314594,7,1.628953596,0.763705104,0.837116553,0,10,2,32,0,0,26,0,0,6,0,12,0,4,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_56.jpg,-0.607346404,-0.088870859,6,1.28246884,0.671657986,0.715759488,2,30,0,4,0,0,16,0,0,43,0,0,0,1,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_240.jpg,-0.284012454,1.299196305,4,0.859163905,0.477138977,0.619755752,0,0,22,64,6,0,0,0,0,0,0,0,0,2,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_128.jpg,-0.299491364,0.834511653,5,1.235220089,0.684714702,0.767485393,0,25,0,37,0,0,32,0,0,3,0,0,0,1,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_40.jpg,-0.096612969,-0.070040572,8,1.601001481,0.732065044,0.769918966,4,44,0,10,0,0,11,0,0,15,1,11,0,1,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_120.jpg,0.205841683,-0.230946867,9,1.727895663,0.777,0.786399206,4,28,2,14,0,0,2,0,0,10,0,33,0,6,0,0,1,0
5_2,5,2,2022_9_26_13-33-08_384.jpg,-0.408561224,1.286149124,5,0.688492021,0.3392,0.427784145,2,0,14,80,2,0,0,0,0,0,0,0,0,2,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_48.jpg,-0.702738211,-0.208978928,5,1.062967664,0.547004132,0.660458944,0,11,0,5,0,0,15,0,0,56,1,0,0,0,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_272.jpg,-0.497815569,1.337684969,3,0.364364365,0.1678,0.331658738,0,0,5,91,0,0,4,0,0,0,0,0,0,0,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_96.jpg,0.636843491,-0.546472672,6,1.233783119,0.618304255,0.68858747,1,20,0,0,10,0,10,0,0,0,0,56,0,0,0,2,0,0
5_2,5,2,2022_9_26_13-33-08_280.jpg,-0.137757322,1.068421754,4,1.173206116,0.657024793,0.846289323,0,4,28,40,0,0,0,0,0,0,0,0,0,16,0,0,0,0
5_2,5,2,2022_9_26_13-33-08_560.jpg,-0.551988655,0.617820705,6,1.193971332,0.579758434,0.666368088,4,16,0,60,0,0,4,0,0,12,0,0,0,2,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_128.jpg,0.395001506,-0.368871405,6,1.515145827,0.74829932,0.845618987,0,0,0,0,10,0,4,2,0,14,0,28,0,26,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_176.jpg,0.680750821,-0.318206906,7,1.288518903,0.5968,0.662167729,2,6,4,6,4,0,0,0,0,0,0,60,0,18,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_8.jpg,-0.827747785,0.302822848,5,1.227766821,0.632653061,0.762854418,6,30,0,2,0,0,0,0,0,14,4,0,0,0,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_224.jpg,0.430395262,0.390711393,7,1.628713234,0.7664,0.836993031,0,12,6,28,4,0,0,0,0,0,2,14,0,34,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_232.jpg,0.266120907,-0.154506712,6,1.680399933,0.797731569,0.937849059,0,16,22,14,0,0,0,0,0,6,0,26,0,8,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_96.jpg,-0.29393337,-0.291640872,6,1.398416734,0.683612764,0.78047124,2,6,0,0,0,0,6,0,0,42,0,10,0,20,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_72.jpg,-0.577719955,0.583549551,6,1.493654445,0.709710744,0.833624418,0,8,0,0,0,8,4,0,12,14,0,0,0,42,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_320.jpg,0.426706773,-0.353635826,9,1.760062125,0.758503401,0.801038794,2,4,0,0,6,0,4,6,0,10,0,36,0,14,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_208.jpg,0.866459208,-0.432100811,5,1.103554055,0.565417488,0.685676686,0,0,0,0,8,0,0,2,0,4,0,48,0,16,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_0.jpg,-0.572275972,0.336800198,7,1.371195587,0.6575,0.704655139,2,42,0,12,0,0,2,0,0,16,2,0,0,4,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_280.jpg,0.138673378,-0.485604183,5,1.506761453,0.769064359,0.936203529,0,4,0,0,18,0,0,0,0,22,0,20,0,22,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_296.jpg,1.075351544,0.146016998,5,1.237241964,0.667640614,0.768741655,2,0,0,0,20,0,0,2,0,0,0,16,0,34,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_248.jpg,0.375573028,0.639208764,8,1.735145144,0.7808,0.834428431,2,12,0,22,4,0,0,14,0,0,6,4,0,36,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_80.jpg,0.612776955,0.912547271,4,0.776626523,0.4312,0.560217616,0,4,0,0,0,0,22,0,0,0,2,0,0,72,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_136.jpg,0.472962299,0.178448918,10,1.69709407,0.733459357,0.73703859,2,4,2,0,0,0,2,10,0,10,2,16,0,42,2,0,0,0
5_3,5,3,2022_9_26_13-51-04_272.jpg,0.464541795,-0.365112853,6,1.397195364,0.6796875,0.77978958,0,18,0,4,4,0,0,0,0,6,0,48,0,16,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_40.jpg,0.830217663,0.646610323,9,1.33894731,0.590587255,0.609381182,2,2,0,0,14,0,4,10,0,2,2,0,0,60,2,0,0,0
5_3,5,3,2022_9_26_13-51-04_32.jpg,-0.086771543,-0.474808427,8,1.727317704,0.781234568,0.830664229,4,12,0,0,12,0,6,0,0,32,0,20,0,0,2,2,0,0
5_3,5,3,2022_9_26_13-51-04_160.jpg,0.759033927,0.119363359,8,1.418208618,0.658765432,0.68201418,2,0,4,0,4,0,4,2,0,4,0,24,0,46,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_168.jpg,0.100545159,-0.169219089,7,1.640873406,0.772108844,0.843242123,0,2,0,4,4,0,8,0,0,20,0,18,0,28,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_48.jpg,0.557532755,-0.601990001,7,1.452386262,0.649305556,0.746378893,0,4,0,0,0,0,8,0,0,6,0,54,0,6,10,8,0,0
5_3,5,3,2022_9_26_13-51-04_16.jpg,-0.10201527,-0.232584054,8,1.855179238,0.814878893,0.892152629,4,20,0,0,2,0,4,0,0,16,0,8,0,8,0,6,0,0
5_3,5,3,2022_9_26_13-51-04_112.jpg,0.626511061,0.882220794,6,0.843327311,0.375236295,0.470669934,2,4,0,0,0,4,8,0,0,2,0,0,0,72,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_144.jpg,0.803468457,0.509769828,9,1.645912907,0.717881944,0.749087246,0,2,14,4,14,0,0,4,0,0,2,6,0,46,4,0,0,0
5_3,5,3,2022_9_26_13-51-04_104.jpg,0.929081876,0.003724503,3,1.000837481,0.6104,0.911001535,0,0,0,0,0,0,14,0,0,0,0,42,0,44,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_240.jpg,0.037976792,0.669374214,5,1.404706552,0.704164413,0.872793254,0,18,10,40,0,0,0,0,0,0,0,8,0,10,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_264.jpg,0.252037441,-0.337602643,7,1.738872679,0.79583522,0.893603787,0,12,0,8,32,0,0,2,0,12,0,18,0,10,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_88.jpg,-0.138021318,-0.356078099,6,1.38503196,0.690810321,0.773001055,0,8,0,0,4,0,2,0,0,28,0,10,0,42,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_304.jpg,0.023066499,0.035809782,8,1.725602948,0.769230769,0.829839605,0,4,0,2,6,0,4,0,0,12,0,2,0,20,2,0,0,0
5_3,5,3,2022_9_26_13-51-04_312.jpg,-0.15147968,-0.477449837,7,1.574999256,0.753921038,0.809389507,8,0,0,0,24,0,2,0,0,30,0,4,0,16,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_64.jpg,0.130239708,-0.266822316,9,1.800637151,0.78300708,0.819505284,2,0,8,0,12,2,2,0,8,16,0,10,0,38,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_328.jpg,0.735267021,-0.1906522,6,1.410557943,0.6975,0.787247378,2,0,4,0,0,0,0,10,0,6,0,36,0,22,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_200.jpg,0.10679971,-0.240536685,8,1.70294543,0.781234568,0.818943642,0,0,2,0,4,0,8,4,0,22,2,20,0,28,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_192.jpg,0.470325661,0.096983908,7,1.524640959,0.7176,0.783510462,0,8,2,8,0,0,8,0,0,4,0,26,0,44,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_120.jpg,0.248193834,-0.514215919,7,1.358548447,0.652228238,0.698155795,4,0,0,0,0,0,14,0,0,20,2,52,0,4,0,2,0,0
5_3,5,3,2022_9_26_13-51-04_336.jpg,-0.191739698,-0.1642609,9,1.863080544,0.788534343,0.847924497,4,4,0,6,8,0,8,0,0,34,2,8,0,12,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_256.jpg,0.200175796,0.23037871,9,1.913019905,0.829931973,0.87065288,2,14,6,18,0,0,2,0,0,2,6,14,0,20,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_184.jpg,0.322079549,-0.163125642,9,1.817507544,0.794421488,0.827183331,2,12,2,6,6,0,0,0,0,8,2,30,0,20,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_56.jpg,-0.122414711,-0.040724921,9,1.992596212,0.8432,0.906869618,2,8,12,4,0,0,0,0,6,22,10,12,0,24,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_24.jpg,0.488099404,-0.761890987,3,0.744890923,0.413196322,0.678028938,0,0,0,0,0,0,10,0,0,12,0,64,0,0,0,0,0,0
5_3,5,3,2022_9_26_13-51-04_152.jpg,0.465296965,0.090617836,8,1.734986145,0.76875,0.834351969,0,8,6,0,4,0,0,2,0,8,0,16,0,32,4,0,0,0
6_1,6,1,2022_8_15_09-59-38_376.jpg,-0.643843061,0.221231679,6,1.593354024,0.7746,0.889267813,0,0,2,0,0,0,14,0,10,33,24,0,0,17,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_144.jpg,-0.969250408,-0.457017603,4,0.530712233,0.2518,0.382827953,1,6,0,7,0,0,0,0,0,86,0,0,0,0,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_272.jpg,-0.789887664,-0.16406049,9,1.410764867,0.6322,0.642066761,3,3,1,2,0,0,1,0,16,57,7,0,0,10,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_96.jpg,-0.786214863,-0.404397151,8,0.901334209,0.374010829,0.433450131,4,6,4,2,0,0,3,0,0,77,1,0,0,1,0,0,0,2
6_1,6,1,2022_8_15_09-59-38_672.jpg,-0.646497636,0.284181958,8,1.67000354,0.77092878,0.803101942,0,1,1,6,0,0,12,0,9,28,33,0,0,8,0,0,0,1
6_1,6,1,2022_8_15_09-59-38_584.jpg,0.202148495,1.297411197,5,1.193173042,0.623447772,0.741360094,0,2,0,0,0,0,4,0,19,0,40,0,0,9,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_568.jpg,0.454917532,1.154191384,3,0.852697776,0.489541883,0.776158964,0,0,0,0,0,0,17,0,0,0,67,0,0,15,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_184.jpg,-0.476679863,-0.453528086,7,1.354473633,0.651851852,0.696061755,1,0,5,0,0,0,19,0,8,48,0,8,0,1,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_344.jpg,-0.895968241,0.00768744,7,1.445150356,0.7008,0.742660373,0,0,8,1,0,0,7,0,34,41,5,0,0,4,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_320.jpg,-0.275232391,-0.108426187,9,1.829353188,0.798,0.832574515,0,3,4,4,0,0,8,0,17,33,2,7,0,22,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_512.jpg,-0.816404749,0.080982445,7,1.559409481,0.746,0.801377948,0,0,3,1,0,0,12,0,20,40,19,0,0,5,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_608.jpg,0.323717277,1.014561836,6,1.266897097,0.66805411,0.707068733,0,1,1,0,0,0,27,0,2,0,21,0,0,10,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_728.jpg,-0.117191739,1.415287884,5,1.080892162,0.59708193,0.671596061,0,2,0,0,0,0,9,0,52,0,34,0,0,2,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_304.jpg,-0.814909729,-0.16054917,7,1.350807103,0.620991254,0.694177531,0,4,0,0,0,0,4,0,7,57,15,0,2,9,0,0,0,2
6_1,6,1,2022_8_15_09-59-38_112.jpg,-0.646373214,-0.234417086,8,1.294380507,0.5984,0.622465446,15,12,1,4,0,0,5,0,0,60,2,0,0,1,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_40.jpg,-0.084244814,0.634313425,7,1.597015219,0.7492,0.820703474,35,32,4,3,0,0,11,0,0,0,8,0,0,7,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_472.jpg,0.352514826,1.01653041,6,1.43920305,0.7144,0.803234516,0,0,3,0,0,0,11,0,13,3,42,0,0,28,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_528.jpg,0.185649053,0.938102997,5,1.476944135,0.7458,0.917676987,0,0,0,0,0,0,14,0,11,10,35,0,0,30,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_216.jpg,-0.828825229,-0.341210987,9,1.249954673,0.5396,0.568878887,1,2,4,0,0,0,3,0,13,66,2,0,3,6,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_632.jpg,-0.52847298,0.396870297,7,1.655825359,0.7946,0.850925907,0,0,1,1,0,0,17,0,13,24,17,0,0,27,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_696.jpg,0.215965668,1.103210105,6,1.483431968,0.7466,0.827919145,0,0,2,0,0,0,26,0,28,3,31,0,0,10,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_280.jpg,-0.591947876,-0.278901251,11,1.546938022,0.6446,0.645123263,2,4,5,1,6,0,6,0,1,57,13,0,0,4,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_328.jpg,-0.661428998,0.395026888,9,1.916093208,0.8318,0.8720516,0,4,1,3,0,0,5,0,17,21,24,0,10,15,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_120.jpg,-0.839062853,-0.432190234,7,0.801127759,0.361,0.411698228,4,11,3,1,0,0,1,0,0,79,1,0,0,0,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_128.jpg,-0.784794238,-0.402001381,10,1.073181258,0.437878627,0.466076699,6,4,6,1,0,0,3,0,1,72,1,0,0,1,0,0,0,3
6_1,6,1,2022_8_15_09-59-38_56.jpg,-0.20144598,0.674090375,8,1.652673522,0.7624,0.794767965,35,29,4,8,1,0,9,0,0,0,12,0,0,2,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_736.jpg,0.476054268,1.026779785,5,1.356423343,0.7078,0.842793209,0,2,0,0,0,0,12,0,21,0,22,0,0,43,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_504.jpg,-0.60169606,0.578906324,8,1.758665176,0.7994,0.845739176,0,1,3,8,0,0,17,0,21,15,31,0,0,4,0,0,0,0
6_1,6,1,2022_8_15_09-59-38_688.jpg,0.302174557,1.070343682,6,1.467584272,0.749348958,0.819074377,0,0,0,1,0,0,29,0,22,2,28,0,0,14,0,0,0,0
